Order Date,Sales,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend
2022-03-11,1797,0.19,Oil & Masala,Masalas,Salem,South,2022,3,1,10,4,11,0
2022-03-11,2065,0.17,Oil & Masala,Masalas,Salem,East,2022,3,1,10,4,11,0
2022-03-11,2092,0.11,"Eggs, Meat & Fish",Eggs,Virudhunagar,South,2022,3,1,10,4,11,0
2022-03-11,2101,0.25,Bakery,Biscuits,Karur,South,2022,3,1,10,4,11,0
2022-03-11,2101,0.17,Bakery,Breads & Buns,Cumbum,East,2022,3,1,10,4,11,0
2022-03-11,2236,0.33,Oil & Masala,Spices,Theni,South,2022,3,1,10,4,11,0
2022-03-12,1444,0.29,Beverages,Soft Drinks,Cumbum,Central,2022,3,1,10,5,12,1
2022-03-12,1932,0.35,Bakery,Breads & Buns,Ramanadhapuram,Central,2022,3,1,10,5,12,1
2022-03-14,886,0.16,Oil & Masala,Spices,Theni,West,2022,3,1,11,0,14,0
2022-03-14,1146,0.27,Beverages,Health Drinks,Bodi,West,2022,3,1,11,0,14,0
2022-03-14,1233,0.11,Fruits & Veggies,Fresh Vegetables,Dindigul,West,2022,3,1,11,0,14,0
2022-03-14,1414,0.1,"Eggs, Meat & Fish",Fish,Ooty,West,2022,3,1,11,0,14,0
2022-03-14,1572,0.15,Oil & Masala,Edible Oil & Ghee,Salem,Central,2022,3,1,11,0,14,0
2022-03-14,1850,0.16,Beverages,Health Drinks,Theni,South,2022,3,1,11,0,14,0
2022-03-14,1882,0.32,"Eggs, Meat & Fish",Chicken,Kanyakumari,West,2022,3,1,11,0,14,0
2022-03-14,1985,0.22,Bakery,Biscuits,Dharmapuri,South,2022,3,1,11,0,14,0
2022-03-14,2018,0.2,Beverages,Soft Drinks,Ooty,West,2022,3,1,11,0,14,0
2022-03-14,2233,0.18,Bakery,Biscuits,Krishnagiri,West,2022,3,1,11,0,14,0
2022-03-14,2331,0.21,Oil & Masala,Edible Oil & Ghee,Virudhunagar,Central,2022,3,1,11,0,14,0
2022-03-15,1577,0.33,Beverages,Health Drinks,Viluppuram,South,2022,3,1,11,1,15,0
2022-03-15,2092,0.17,Beverages,Health Drinks,Salem,South,2022,3,1,11,1,15,0
2022-03-15,2110,0.3,Snacks,Noodles,Tirunelveli,South,2022,3,1,11,1,15,0
2022-03-15,2269,0.21,Beverages,Soft Drinks,Pudukottai,South,2022,3,1,11,1,15,0
2022-03-15,2289,0.2,Oil & Masala,Spices,Perambalur,South,2022,3,1,11,1,15,0
2022-03-16,2029,0.33,Snacks,Noodles,Coimbatore,South,2022,3,1,11,2,16,0
2022-03-17,640,0.34,Oil & Masala,Masalas,Dindigul,East,2022,3,1,11,3,17,0
2022-03-17,697,0.25,"Eggs, Meat & Fish",Chicken,Krishnagiri,South,2022,3,1,11,3,17,0
2022-03-17,730,0.1,Fruits & Veggies,Organic Vegetables,Nagercoil,Central,2022,3,1,11,3,17,0
2022-03-17,792,0.24,Food Grains,Organic Staples,Namakkal,East,2022,3,1,11,3,17,0
2022-03-17,1082,0.17,Fruits & Veggies,Organic Vegetables,Kanyakumari,South,2022,3,1,11,3,17,0
2022-03-17,1126,0.19,Snacks,Noodles,Kanyakumari,Central,2022,3,1,11,3,17,0
2022-03-17,1234,0.16,Snacks,Cookies,Coimbatore,South,2022,3,1,11,3,17,0
2022-03-17,1318,0.15,"Eggs, Meat & Fish",Mutton,Trichy,East,2022,3,1,11,3,17,0
2022-03-17,1519,0.14,Oil & Masala,Masalas,Vellore,East,2022,3,1,11,3,17,0
2022-03-17,1576,0.14,Beverages,Health Drinks,Trichy,South,2022,3,1,11,3,17,0
2022-03-17,1727,0.24,Bakery,Biscuits,Viluppuram,Central,2022,3,1,11,3,17,0
2022-03-17,1839,0.25,Beverages,Health Drinks,Vellore,Central,2022,3,1,11,3,17,0
2022-03-17,1890,0.13,Beverages,Health Drinks,Kanyakumari,South,2022,3,1,11,3,17,0
2022-03-17,2009,0.22,Oil & Masala,Masalas,Kanyakumari,East,2022,3,1,11,3,17,0
2022-03-17,2189,0.18,Oil & Masala,Spices,Ooty,Central,2022,3,1,11,3,17,0
2022-03-17,2191,0.31,Bakery,Cakes,Dindigul,Central,2022,3,1,11,3,17,0
2022-03-17,2351,0.23,"Eggs, Meat & Fish",Fish,Chennai,Central,2022,3,1,11,3,17,0
2022-03-17,2390,0.1,Snacks,Noodles,Pudukottai,East,2022,3,1,11,3,17,0
2022-03-17,2433,0.35,Beverages,Health Drinks,Trichy,Central,2022,3,1,11,3,17,0
2022-03-18,618,0.23,Fruits & Veggies,Organic Vegetables,Chennai,South,2022,3,1,11,4,18,0
2022-03-18,876,0.2,"Eggs, Meat & Fish",Eggs,Coimbatore,South,2022,3,1,11,4,18,0
2022-03-18,978,0.14,Oil & Masala,Spices,Coimbatore,South,2022,3,1,11,4,18,0
2022-03-18,983,0.14,Snacks,Noodles,Nagercoil,South,2022,3,1,11,4,18,0
2022-03-18,1418,0.31,Bakery,Cakes,Madurai,West,2022,3,1,11,4,18,0
2022-03-18,1534,0.22,Snacks,Chocolates,Madurai,West,2022,3,1,11,4,18,0
2022-03-18,1647,0.25,Snacks,Chocolates,Theni,West,2022,3,1,11,4,18,0
2022-03-18,1694,0.31,Snacks,Chocolates,Madurai,West,2022,3,1,11,4,18,0
2022-03-18,1843,0.21,Snacks,Cookies,Pudukottai,South,2022,3,1,11,4,18,0
2022-03-18,1970,0.11,Fruits & Veggies,Fresh Vegetables,Dindigul,South,2022,3,1,11,4,18,0
2022-03-18,2379,0.23,Beverages,Soft Drinks,Kanyakumari,South,2022,3,1,11,4,18,0
2022-03-19,531,0.22,Bakery,Biscuits,Trichy,South,2022,3,1,11,5,19,1
2022-03-19,824,0.28,Fruits & Veggies,Fresh Vegetables,Karur,South,2022,3,1,11,5,19,1
2022-03-19,1105,0.2,Bakery,Cakes,Viluppuram,South,2022,3,1,11,5,19,1
2022-03-19,1253,0.24,Beverages,Soft Drinks,Theni,South,2022,3,1,11,5,19,1
2022-03-19,1818,0.14,Bakery,Cakes,Theni,South,2022,3,1,11,5,19,1
2022-03-19,2221,0.29,"Eggs, Meat & Fish",Eggs,Tenkasi,South,2022,3,1,11,5,19,1
2022-03-19,2306,0.14,Beverages,Soft Drinks,Tenkasi,South,2022,3,1,11,5,19,1
2022-03-21,885,0.25,Snacks,Cookies,Madurai,South,2022,3,1,12,0,21,0
2022-03-21,915,0.21,Snacks,Noodles,Viluppuram,South,2022,3,1,12,0,21,0
2022-03-21,1006,0.25,Oil & Masala,Edible Oil & Ghee,Theni,East,2022,3,1,12,0,21,0
2022-03-21,1192,0.13,Snacks,Noodles,Perambalur,South,2022,3,1,12,0,21,0
2022-03-21,1366,0.34,Fruits & Veggies,Fresh Vegetables,Perambalur,South,2022,3,1,12,0,21,0
2022-03-21,1409,0.16,Bakery,Breads & Buns,Karur,East,2022,3,1,12,0,21,0
2022-03-21,1987,0.11,Bakery,Breads & Buns,Namakkal,South,2022,3,1,12,0,21,0
2022-03-21,2230,0.11,Snacks,Chocolates,Madurai,South,2022,3,1,12,0,21,0
2022-03-21,2298,0.11,"Eggs, Meat & Fish",Mutton,Trichy,South,2022,3,1,12,0,21,0
2022-03-21,2362,0.17,Food Grains,Organic Staples,Ooty,South,2022,3,1,12,0,21,0
2022-03-21,2408,0.34,Beverages,Soft Drinks,Madurai,South,2022,3,1,12,0,21,0
2022-03-22,668,0.31,Fruits & Veggies,Fresh Vegetables,Trichy,West,2022,3,1,12,1,22,0
2022-03-22,1410,0.2,Bakery,Cakes,Chennai,Central,2022,3,1,12,1,22,0
2022-03-22,2140,0.17,Oil & Masala,Masalas,Salem,West,2022,3,1,12,1,22,0
2022-03-22,2173,0.26,Food Grains,Organic Staples,Nagercoil,South,2022,3,1,12,1,22,0
2022-03-22,2264,0.21,Bakery,Biscuits,Virudhunagar,South,2022,3,1,12,1,22,0
2022-03-23,1151,0.35,Food Grains,Organic Staples,Virudhunagar,West,2022,3,1,12,2,23,0
2022-03-23,1813,0.11,Beverages,Soft Drinks,Salem,West,2022,3,1,12,2,23,0
2022-03-23,2180,0.24,Food Grains,Atta & Flour,Tirunelveli,South,2022,3,1,12,2,23,0
2022-03-24,1758,0.2,"Eggs, Meat & Fish",Mutton,Karur,West,2022,3,1,12,3,24,0
2022-03-24,2053,0.17,Oil & Masala,Spices,Bodi,East,2022,3,1,12,3,24,0
2022-03-25,1539,0.29,Beverages,Health Drinks,Ooty,West,2022,3,1,12,4,25,0
2022-03-25,1864,0.18,Bakery,Biscuits,Kanyakumari,East,2022,3,1,12,4,25,0
2022-03-25,1951,0.27,"Eggs, Meat & Fish",Eggs,Theni,West,2022,3,1,12,4,25,0
2022-03-25,2137,0.25,Beverages,Health Drinks,Coimbatore,West,2022,3,1,12,4,25,0
2022-03-25,2264,0.34,Fruits & Veggies,Fresh Vegetables,Nagercoil,West,2022,3,1,12,4,25,0
2022-03-26,697,0.11,Beverages,Health Drinks,Ramanadhapuram,West,2022,3,1,12,5,26,1
2022-03-26,709,0.26,Beverages,Health Drinks,Dindigul,West,2022,3,1,12,5,26,1
2022-03-26,1449,0.33,Fruits & Veggies,Fresh Fruits,Coimbatore,West,2022,3,1,12,5,26,1
2022-03-26,1953,0.35,"Eggs, Meat & Fish",Fish,Salem,West,2022,3,1,12,5,26,1
2022-03-26,2396,0.3,Food Grains,Rice,Dharmapuri,West,2022,3,1,12,5,26,1
2022-03-28,783,0.1,Oil & Masala,Edible Oil & Ghee,Theni,East,2022,3,1,13,0,28,0
2022-03-28,959,0.21,Fruits & Veggies,Fresh Vegetables,Kanyakumari,Central,2022,3,1,13,0,28,0
2022-03-28,1067,0.3,"Eggs, Meat & Fish",Chicken,Salem,Central,2022,3,1,13,0,28,0
2022-03-28,2028,0.11,Beverages,Health Drinks,Chennai,West,2022,3,1,13,0,28,0
2022-03-29,1726,0.32,Food Grains,Atta & Flour,Dindigul,Central,2022,3,1,13,1,29,0
2022-03-30,520,0.3,Beverages,Health Drinks,Kanyakumari,Central,2022,3,1,13,2,30,0
2022-03-30,559,0.3,Food Grains,Organic Staples,Tirunelveli,Central,2022,3,1,13,2,30,0
2022-03-30,735,0.28,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,East,2022,3,1,13,2,30,0
2022-03-30,763,0.22,Beverages,Soft Drinks,Namakkal,East,2022,3,1,13,2,30,0
2022-03-30,845,0.14,Food Grains,Organic Staples,Theni,Central,2022,3,1,13,2,30,0
2022-03-30,1415,0.26,Fruits & Veggies,Fresh Vegetables,Karur,West,2022,3,1,13,2,30,0
2022-03-30,1738,0.35,Fruits & Veggies,Fresh Vegetables,Nagercoil,Central,2022,3,1,13,2,30,0
2022-03-30,2055,0.29,Oil & Masala,Edible Oil & Ghee,Trichy,West,2022,3,1,13,2,30,0
2022-03-30,2392,0.3,Bakery,Cakes,Kanyakumari,West,2022,3,1,13,2,30,0
2022-03-31,616,0.14,"Eggs, Meat & Fish",Mutton,Trichy,South,2022,3,1,13,3,31,0
2022-03-31,640,0.23,Oil & Masala,Spices,Salem,South,2022,3,1,13,3,31,0
2022-03-31,723,0.1,Fruits & Veggies,Fresh Vegetables,Cumbum,South,2022,3,1,13,3,31,0
2022-03-31,862,0.17,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,Central,2022,3,1,13,3,31,0
2022-03-31,989,0.21,Beverages,Health Drinks,Tenkasi,South,2022,3,1,13,3,31,0
2022-03-31,1055,0.25,Snacks,Noodles,Trichy,West,2022,3,1,13,3,31,0
2022-03-31,1174,0.23,Oil & Masala,Masalas,Tenkasi,West,2022,3,1,13,3,31,0
2022-03-31,2150,0.13,Food Grains,Dals & Pulses,Namakkal,Central,2022,3,1,13,3,31,0
2022-03-31,2330,0.27,Snacks,Noodles,Krishnagiri,East,2022,3,1,13,3,31,0
2022-04-01,698,0.32,Beverages,Health Drinks,Trichy,Central,2022,4,2,13,4,1,0
2022-04-01,759,0.27,Snacks,Chocolates,Dharmapuri,Central,2022,4,2,13,4,1,0
2022-04-01,2033,0.15,Bakery,Cakes,Nagercoil,Central,2022,4,2,13,4,1,0
2022-04-02,512,0.27,Bakery,Breads & Buns,Nagercoil,West,2022,4,2,13,5,2,1
2022-04-02,1033,0.23,Oil & Masala,Spices,Pudukottai,West,2022,4,2,13,5,2,1
2022-04-02,1871,0.34,Food Grains,Organic Staples,Viluppuram,West,2022,4,2,13,5,2,1
2022-04-03,1304,0.24,Snacks,Chocolates,Nagercoil,South,2022,4,2,13,6,3,1
2022-04-03,1450,0.29,Food Grains,Organic Staples,Perambalur,South,2022,4,2,13,6,3,1
2022-04-04,983,0.22,Snacks,Chocolates,Cumbum,South,2022,4,2,14,0,4,0
2022-04-04,1016,0.17,"Eggs, Meat & Fish",Eggs,Theni,West,2022,4,2,14,0,4,0
2022-04-04,1075,0.16,Oil & Masala,Spices,Pudukottai,Central,2022,4,2,14,0,4,0
2022-04-04,1500,0.2,Fruits & Veggies,Fresh Fruits,Vellore,Central,2022,4,2,14,0,4,0
2022-04-04,1501,0.33,Bakery,Cakes,Vellore,South,2022,4,2,14,0,4,0
2022-04-04,1593,0.12,Fruits & Veggies,Organic Fruits,Ooty,South,2022,4,2,14,0,4,0
2022-04-04,1613,0.29,Snacks,Cookies,Tirunelveli,West,2022,4,2,14,0,4,0
2022-04-04,1904,0.12,Oil & Masala,Masalas,Bodi,South,2022,4,2,14,0,4,0
2022-04-05,590,0.11,Oil & Masala,Masalas,Karur,West,2022,4,2,14,1,5,0
2022-04-05,933,0.25,"Eggs, Meat & Fish",Fish,Salem,West,2022,4,2,14,1,5,0
2022-04-05,1055,0.3,Beverages,Health Drinks,Karur,East,2022,4,2,14,1,5,0
2022-04-05,1347,0.31,Oil & Masala,Masalas,Perambalur,Central,2022,4,2,14,1,5,0
2022-04-05,1399,0.14,Food Grains,Organic Staples,Perambalur,Central,2022,4,2,14,1,5,0
2022-04-05,2244,0.29,Fruits & Veggies,Fresh Fruits,Nagercoil,Central,2022,4,2,14,1,5,0
2022-04-06,760,0.21,Food Grains,Organic Staples,Theni,East,2022,4,2,14,2,6,0
2022-04-06,832,0.11,Bakery,Breads & Buns,Tenkasi,East,2022,4,2,14,2,6,0
2022-04-06,1566,0.34,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,2022,4,2,14,2,6,0
2022-04-06,1990,0.27,Fruits & Veggies,Fresh Fruits,Krishnagiri,East,2022,4,2,14,2,6,0
2022-04-06,2122,0.19,Bakery,Cakes,Kanyakumari,East,2022,4,2,14,2,6,0
2022-04-07,632,0.35,Beverages,Health Drinks,Coimbatore,West,2022,4,2,14,3,7,0
2022-04-07,1071,0.19,Snacks,Noodles,Krishnagiri,South,2022,4,2,14,3,7,0
2022-04-07,2011,0.2,Bakery,Breads & Buns,Krishnagiri,West,2022,4,2,14,3,7,0
2022-04-07,2284,0.18,Food Grains,Atta & Flour,Ooty,South,2022,4,2,14,3,7,0
2022-04-08,621,0.1,Snacks,Noodles,Tirunelveli,East,2022,4,2,14,4,8,0
2022-04-08,691,0.29,Food Grains,Organic Staples,Madurai,West,2022,4,2,14,4,8,0
2022-04-08,1025,0.19,Fruits & Veggies,Organic Vegetables,Cumbum,West,2022,4,2,14,4,8,0
2022-04-08,1075,0.14,Bakery,Breads & Buns,Salem,West,2022,4,2,14,4,8,0
2022-04-08,1126,0.24,"Eggs, Meat & Fish",Chicken,Karur,East,2022,4,2,14,4,8,0
2022-04-08,1565,0.28,"Eggs, Meat & Fish",Mutton,Tenkasi,West,2022,4,2,14,4,8,0
2022-04-08,1620,0.14,Oil & Masala,Spices,Tirunelveli,East,2022,4,2,14,4,8,0
2022-04-08,2158,0.26,Snacks,Cookies,Madurai,West,2022,4,2,14,4,8,0
2022-04-08,2238,0.26,Beverages,Soft Drinks,Karur,West,2022,4,2,14,4,8,0
2022-04-10,842,0.11,Snacks,Cookies,Vellore,East,2022,4,2,14,6,10,1
2022-04-10,867,0.26,Snacks,Cookies,Dharmapuri,West,2022,4,2,14,6,10,1
2022-04-10,1672,0.12,Food Grains,Rice,Dindigul,West,2022,4,2,14,6,10,1
2022-04-10,1985,0.27,Beverages,Health Drinks,Coimbatore,West,2022,4,2,14,6,10,1
2022-04-11,1027,0.16,Food Grains,Organic Staples,Krishnagiri,East,2022,4,2,15,0,11,0
2022-04-11,1079,0.24,Snacks,Cookies,Viluppuram,East,2022,4,2,15,0,11,0
2022-04-11,1117,0.3,Bakery,Breads & Buns,Viluppuram,West,2022,4,2,15,0,11,0
2022-04-11,1122,0.25,Fruits & Veggies,Organic Fruits,Dindigul,West,2022,4,2,15,0,11,0
2022-04-11,1123,0.23,Bakery,Cakes,Vellore,East,2022,4,2,15,0,11,0
2022-04-11,1171,0.16,Oil & Masala,Spices,Karur,East,2022,4,2,15,0,11,0
2022-04-11,1273,0.1,Fruits & Veggies,Fresh Vegetables,Karur,South,2022,4,2,15,0,11,0
2022-04-11,1509,0.26,"Eggs, Meat & Fish",Mutton,Cumbum,West,2022,4,2,15,0,11,0
2022-04-11,1641,0.13,Snacks,Cookies,Pudukottai,East,2022,4,2,15,0,11,0
2022-04-11,1669,0.25,Bakery,Cakes,Chennai,South,2022,4,2,15,0,11,0
2022-04-11,1751,0.22,Food Grains,Rice,Vellore,West,2022,4,2,15,0,11,0
2022-04-11,1771,0.28,Fruits & Veggies,Fresh Vegetables,Dharmapuri,East,2022,4,2,15,0,11,0
2022-04-11,2296,0.15,Beverages,Health Drinks,Dindigul,West,2022,4,2,15,0,11,0
2022-04-11,2334,0.15,Beverages,Health Drinks,Dharmapuri,West,2022,4,2,15,0,11,0
2022-04-11,2436,0.11,Fruits & Veggies,Organic Vegetables,Tenkasi,West,2022,4,2,15,0,11,0
2022-04-12,1028,0.14,Food Grains,Rice,Krishnagiri,East,2022,4,2,15,1,12,0
2022-04-13,1132,0.24,"Eggs, Meat & Fish",Chicken,Salem,East,2022,4,2,15,2,13,0
2022-04-13,1561,0.35,Fruits & Veggies,Organic Vegetables,Nagercoil,East,2022,4,2,15,2,13,0
2022-04-13,1697,0.21,Oil & Masala,Edible Oil & Ghee,Chennai,East,2022,4,2,15,2,13,0
2022-04-13,1716,0.34,"Eggs, Meat & Fish",Fish,Coimbatore,East,2022,4,2,15,2,13,0
2022-04-13,2095,0.35,Beverages,Soft Drinks,Ooty,East,2022,4,2,15,2,13,0
2022-04-15,2286,0.3,Oil & Masala,Masalas,Chennai,West,2022,4,2,15,4,15,0
2022-04-15,2329,0.16,"Eggs, Meat & Fish",Mutton,Namakkal,West,2022,4,2,15,4,15,0
2022-04-16,1748,0.24,Snacks,Cookies,Cumbum,South,2022,4,2,15,5,16,1
2022-04-18,1028,0.15,Fruits & Veggies,Fresh Fruits,Karur,Central,2022,4,2,16,0,18,0
2022-04-18,1342,0.29,Bakery,Cakes,Madurai,West,2022,4,2,16,0,18,0
2022-04-18,1350,0.28,Beverages,Soft Drinks,Trichy,Central,2022,4,2,16,0,18,0
2022-04-18,1792,0.29,Food Grains,Rice,Krishnagiri,Central,2022,4,2,16,0,18,0
2022-04-18,2044,0.14,Fruits & Veggies,Organic Vegetables,Tirunelveli,West,2022,4,2,16,0,18,0
2022-04-18,2095,0.31,Beverages,Health Drinks,Ramanadhapuram,West,2022,4,2,16,0,18,0
2022-04-18,2314,0.19,Beverages,Health Drinks,Theni,Central,2022,4,2,16,0,18,0
2022-04-18,2389,0.29,"Eggs, Meat & Fish",Eggs,Coimbatore,West,2022,4,2,16,0,18,0
2022-04-19,1575,0.17,Bakery,Breads & Buns,Virudhunagar,West,2022,4,2,16,1,19,0
2022-04-19,2287,0.33,Food Grains,Atta & Flour,Theni,South,2022,4,2,16,1,19,0
2022-04-19,2341,0.15,Bakery,Breads & Buns,Karur,South,2022,4,2,16,1,19,0
2022-04-20,801,0.17,Fruits & Veggies,Organic Vegetables,Salem,West,2022,4,2,16,2,20,0
2022-04-20,1030,0.29,Beverages,Soft Drinks,Chennai,Central,2022,4,2,16,2,20,0
2022-04-20,2131,0.19,Beverages,Health Drinks,Karur,Central,2022,4,2,16,2,20,0
2022-04-20,2363,0.22,Bakery,Biscuits,Viluppuram,Central,2022,4,2,16,2,20,0
2022-04-21,1143,0.17,Oil & Masala,Edible Oil & Ghee,Pudukottai,South,2022,4,2,16,3,21,0
2022-04-21,1344,0.16,Food Grains,Rice,Vellore,West,2022,4,2,16,3,21,0
2022-04-22,770,0.23,Beverages,Health Drinks,Krishnagiri,East,2022,4,2,16,4,22,0
2022-04-22,1780,0.22,Food Grains,Organic Staples,Salem,East,2022,4,2,16,4,22,0
2022-04-23,672,0.21,Food Grains,Organic Staples,Dindigul,East,2022,4,2,16,5,23,1
2022-04-23,866,0.16,Oil & Masala,Spices,Tirunelveli,East,2022,4,2,16,5,23,1
2022-04-23,1229,0.22,Snacks,Noodles,Dindigul,East,2022,4,2,16,5,23,1
2022-04-23,1630,0.1,Oil & Masala,Masalas,Madurai,East,2022,4,2,16,5,23,1
2022-04-23,2181,0.21,Oil & Masala,Spices,Salem,East,2022,4,2,16,5,23,1
2022-04-23,2402,0.16,Fruits & Veggies,Organic Vegetables,Cumbum,West,2022,4,2,16,5,23,1
2022-04-25,1108,0.26,"Eggs, Meat & Fish",Chicken,Madurai,West,2022,4,2,17,0,25,0
2022-04-25,1553,0.26,Snacks,Chocolates,Coimbatore,South,2022,4,2,17,0,25,0
2022-04-25,1881,0.16,"Eggs, Meat & Fish",Fish,Bodi,Central,2022,4,2,17,0,25,0
2022-04-25,2139,0.14,Oil & Masala,Edible Oil & Ghee,Perambalur,West,2022,4,2,17,0,25,0
2022-04-25,2145,0.35,"Eggs, Meat & Fish",Chicken,Dindigul,Central,2022,4,2,17,0,25,0
2022-04-25,2344,0.21,Fruits & Veggies,Fresh Fruits,Nagercoil,West,2022,4,2,17,0,25,0
2022-04-26,828,0.24,Food Grains,Organic Staples,Madurai,West,2022,4,2,17,1,26,0
2022-04-26,1184,0.2,Snacks,Noodles,Salem,West,2022,4,2,17,1,26,0
2022-04-26,1244,0.27,Bakery,Biscuits,Tenkasi,West,2022,4,2,17,1,26,0
2022-04-26,1265,0.16,"Eggs, Meat & Fish",Eggs,Salem,West,2022,4,2,17,1,26,0
2022-04-28,644,0.11,Snacks,Chocolates,Vellore,East,2022,4,2,17,3,28,0
2022-04-28,719,0.21,Snacks,Cookies,Theni,East,2022,4,2,17,3,28,0
2022-04-28,725,0.27,Oil & Masala,Spices,Kanyakumari,East,2022,4,2,17,3,28,0
2022-04-28,876,0.33,Beverages,Health Drinks,Cumbum,East,2022,4,2,17,3,28,0
2022-04-28,1027,0.3,Beverages,Soft Drinks,Theni,East,2022,4,2,17,3,28,0
2022-04-28,1077,0.29,Fruits & Veggies,Organic Fruits,Chennai,East,2022,4,2,17,3,28,0
2022-04-28,1797,0.34,Beverages,Soft Drinks,Tenkasi,East,2022,4,2,17,3,28,0
2022-04-28,2018,0.18,Beverages,Soft Drinks,Perambalur,West,2022,4,2,17,3,28,0
2022-04-28,2020,0.22,Snacks,Noodles,Pudukottai,East,2022,4,2,17,3,28,0
2022-04-29,570,0.35,Food Grains,Rice,Namakkal,South,2022,4,2,17,4,29,0
2022-04-29,804,0.3,Snacks,Cookies,Namakkal,East,2022,4,2,17,4,29,0
2022-04-29,1102,0.28,Beverages,Health Drinks,Madurai,South,2022,4,2,17,4,29,0
2022-04-29,1243,0.28,"Eggs, Meat & Fish",Chicken,Nagercoil,South,2022,4,2,17,4,29,0
2022-04-29,1531,0.21,Snacks,Cookies,Ramanadhapuram,East,2022,4,2,17,4,29,0
2022-04-29,1705,0.23,Food Grains,Rice,Perambalur,South,2022,4,2,17,4,29,0
2022-04-30,760,0.29,Oil & Masala,Spices,Trichy,South,2022,4,2,17,5,30,1
2022-04-30,870,0.26,"Eggs, Meat & Fish",Fish,Viluppuram,South,2022,4,2,17,5,30,1
2022-04-30,2032,0.26,Snacks,Cookies,Dharmapuri,South,2022,4,2,17,5,30,1
2022-05-01,878,0.35,"Eggs, Meat & Fish",Fish,Tirunelveli,East,2022,5,2,17,6,1,1
2022-05-03,948,0.35,Snacks,Chocolates,Tirunelveli,East,2022,5,2,18,1,3,0
2022-05-03,1330,0.25,Bakery,Biscuits,Theni,East,2022,5,2,18,1,3,0
2022-05-03,1568,0.26,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,East,2022,5,2,18,1,3,0
2022-05-03,2321,0.24,Beverages,Health Drinks,Coimbatore,East,2022,5,2,18,1,3,0
2022-05-03,2433,0.24,Food Grains,Organic Staples,Pudukottai,East,2022,5,2,18,1,3,0
2022-05-04,565,0.35,Fruits & Veggies,Organic Vegetables,Vellore,Central,2022,5,2,18,2,4,0
2022-05-04,985,0.14,Food Grains,Organic Staples,Vellore,Central,2022,5,2,18,2,4,0
2022-05-04,1108,0.27,Oil & Masala,Edible Oil & Ghee,Perambalur,South,2022,5,2,18,2,4,0
2022-05-04,1143,0.19,Oil & Masala,Masalas,Pudukottai,Central,2022,5,2,18,2,4,0
2022-05-04,1471,0.27,Beverages,Soft Drinks,Tenkasi,South,2022,5,2,18,2,4,0
2022-05-04,1472,0.13,Oil & Masala,Masalas,Pudukottai,South,2022,5,2,18,2,4,0
2022-05-04,1495,0.15,Snacks,Cookies,Kanyakumari,Central,2022,5,2,18,2,4,0
2022-05-04,1844,0.19,Snacks,Cookies,Theni,South,2022,5,2,18,2,4,0
2022-05-04,1882,0.34,"Eggs, Meat & Fish",Fish,Tenkasi,South,2022,5,2,18,2,4,0
2022-05-04,2052,0.26,Bakery,Biscuits,Kanyakumari,Central,2022,5,2,18,2,4,0
2022-05-04,2123,0.19,Snacks,Chocolates,Ooty,South,2022,5,2,18,2,4,0
2022-05-04,2349,0.32,Snacks,Chocolates,Nagercoil,Central,2022,5,2,18,2,4,0
2022-05-04,2371,0.32,Food Grains,Atta & Flour,Tirunelveli,East,2022,5,2,18,2,4,0
2022-05-05,1094,0.13,Fruits & Veggies,Fresh Fruits,Tirunelveli,South,2022,5,2,18,3,5,0
2022-05-05,1173,0.32,"Eggs, Meat & Fish",Fish,Dindigul,South,2022,5,2,18,3,5,0
2022-05-05,1245,0.24,Oil & Masala,Masalas,Ramanadhapuram,Central,2022,5,2,18,3,5,0
2022-05-05,1756,0.18,Snacks,Chocolates,Namakkal,Central,2022,5,2,18,3,5,0
2022-05-05,1898,0.19,Oil & Masala,Masalas,Vellore,South,2022,5,2,18,3,5,0
2022-05-05,2155,0.12,Food Grains,Rice,Pudukottai,South,2022,5,2,18,3,5,0
2022-05-05,2240,0.13,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,South,2022,5,2,18,3,5,0
2022-05-07,568,0.2,Food Grains,Dals & Pulses,Ooty,South,2022,5,2,18,5,7,1
2022-05-07,949,0.12,Bakery,Breads & Buns,Dharmapuri,South,2022,5,2,18,5,7,1
2022-05-07,960,0.19,Oil & Masala,Masalas,Ramanadhapuram,South,2022,5,2,18,5,7,1
2022-05-07,1092,0.13,Oil & Masala,Masalas,Nagercoil,Central,2022,5,2,18,5,7,1
2022-05-07,1130,0.34,Oil & Masala,Spices,Trichy,South,2022,5,2,18,5,7,1
2022-05-07,1380,0.22,Food Grains,Atta & Flour,Coimbatore,West,2022,5,2,18,5,7,1
2022-05-07,1589,0.11,Bakery,Biscuits,Virudhunagar,South,2022,5,2,18,5,7,1
2022-05-07,1848,0.17,Food Grains,Rice,Ooty,Central,2022,5,2,18,5,7,1
2022-05-07,2142,0.21,Bakery,Cakes,Trichy,South,2022,5,2,18,5,7,1
2022-05-07,2475,0.31,"Eggs, Meat & Fish",Eggs,Theni,South,2022,5,2,18,5,7,1
