rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned,feil_lineaer_regresjon,abs_feil_lineaer_regresjon,ape_lineaer_regresjon_pct,feil_random_forest_baseline,abs_feil_random_forest_baseline,ape_random_forest_baseline_pct,feil_random_forest_tuned,abs_feil_random_forest_tuned,ape_random_forest_tuned_pct
117,2025-01-14,1666,0.29,Snacks,Cookies,Perambalur,Central,2025,1,1,3,1,14,0,1505.404183,1484.22,1477.827794,-160.595817,160.595817,9.6396,-181.78,181.78,10.9112,-188.172206,188.172206,11.2949
118,2025-01-14,1707,0.29,Bakery,Biscuits,Pudukottai,South,2025,1,1,3,1,14,0,1577.466754,1536.625,1573.608093,-129.533246,129.533246,7.5884,-170.375,170.375,9.981,-133.391907,133.391907,7.8144
119,2025-01-14,1927,0.2,Beverages,Soft Drinks,Chennai,Central,2025,1,1,3,1,14,0,1522.574367,1477.2,1506.0873,-404.425633,404.425633,20.9873,-449.8,449.8,23.342,-420.9127,420.9127,21.8429
120,2025-01-14,1991,0.31,Oil & Masala,Masalas,Karur,Central,2025,1,1,3,1,14,0,1522.039839,1611.24,1545.602614,-468.960161,468.960161,23.554,-379.76,379.76,19.0738,-445.397386,445.397386,22.3705
121,2025-01-14,2013,0.21,Snacks,Noodles,Salem,Central,2025,1,1,3,1,14,0,1528.155577,1730.625,1546.393702,-484.844423,484.844423,24.0857,-282.375,282.375,14.0276,-466.606298,466.606298,23.1796
122,2025-01-14,2161,0.24,Oil & Masala,Edible Oil & Ghee,Bodi,Central,2025,1,1,3,1,14,0,1535.655632,1529.775,1513.307311,-625.344368,625.344368,28.9377,-631.225,631.225,29.2099,-647.692689,647.692689,29.9719
123,2025-01-14,2167,0.22,Snacks,Chocolates,Perambalur,Central,2025,1,1,3,1,14,0,1515.491652,1523.075,1504.22302,-651.508348,651.508348,30.065,-643.925,643.925,29.715,-662.77698,662.77698,30.585
124,2025-01-14,2204,0.32,Bakery,Cakes,Theni,West,2025,1,1,3,1,14,0,1521.991375,1497.915,1554.471484,-682.008625,682.008625,30.9441,-706.085,706.085,32.0365,-649.528516,649.528516,29.4704
125,2025-01-14,2299,0.35,Snacks,Noodles,Pudukottai,West,2025,1,1,3,1,14,0,1503.51048,1544.66,1491.48015,-795.48952,795.48952,34.6015,-754.34,754.34,32.8117,-807.51985,807.51985,35.1248
126,2025-01-14,2388,0.14,Oil & Masala,Masalas,Nagercoil,West,2025,1,1,3,1,14,0,1509.704549,1455.92,1513.282486,-878.295451,878.295451,36.7795,-932.08,932.08,39.0318,-874.717514,874.717514,36.6297
127,2025-01-14,2473,0.33,Bakery,Breads & Buns,Karur,South,2025,1,1,3,1,14,0,1485.052293,1392.785,1541.052808,-987.947707,987.947707,39.9494,-1080.215,1080.215,43.6803,-931.947192,931.947192,37.6849
128,2025-01-15,608,0.1,Bakery,Biscuits,Salem,West,2025,1,1,3,2,15,0,1587.761141,1766.59,1620.648628,979.761141,979.761141,161.1449,1158.59,1158.59,190.5576,1012.648628,1012.648628,166.5541
129,2025-01-15,658,0.18,Snacks,Chocolates,Ooty,Central,2025,1,1,3,2,15,0,1472.938463,1349.225,1458.814507,814.938463,814.938463,123.8508,691.225,691.225,105.0494,800.814507,800.814507,121.7043
130,2025-01-15,766,0.11,Beverages,Soft Drinks,Namakkal,Central,2025,1,1,3,2,15,0,1517.301137,1573.84,1517.942956,751.301137,751.301137,98.0811,807.84,807.84,105.4621,751.942956,751.942956,98.1649
131,2025-01-15,1504,0.18,Oil & Masala,Edible Oil & Ghee,Dindigul,East,2025,1,1,3,2,15,0,1452.29673,1513.475,1488.704914,-51.70327,51.70327,3.4377,9.475,9.475,0.63,-15.295086,15.295086,1.017
132,2025-01-15,1578,0.26,Food Grains,Atta & Flour,Madurai,Central,2025,1,1,3,2,15,0,1555.190813,1572.54,1542.127468,-22.809187,22.809187,1.4454,-5.46,5.46,0.346,-35.872532,35.872532,2.2733
133,2025-01-15,1821,0.26,Bakery,Biscuits,Krishnagiri,East,2025,1,1,3,2,15,0,1521.88012,1727.68,1571.405273,-299.11988,299.11988,16.4261,-93.32,93.32,5.1247,-249.594727,249.594727,13.7065
134,2025-01-15,1937,0.23,Fruits & Veggies,Fresh Fruits,Perambalur,Central,2025,1,1,3,2,15,0,1552.530664,1491.915,1503.275622,-384.469336,384.469336,19.8487,-445.085,445.085,22.9781,-433.724378,433.724378,22.3916
135,2025-01-15,2440,0.28,Food Grains,Atta & Flour,Nagercoil,East,2025,1,1,3,2,15,0,1471.070119,1540.44,1510.451404,-968.929881,968.929881,39.7102,-899.56,899.56,36.8672,-929.548596,929.548596,38.0963
136,2025-01-16,540,0.14,Snacks,Noodles,Tenkasi,West,2025,1,1,3,3,16,0,1479.82199,1494.655,1507.508162,939.82199,939.82199,174.0411,954.655,954.655,176.788,967.508162,967.508162,179.1682
137,2025-01-16,1188,0.35,Snacks,Noodles,Viluppuram,Central,2025,1,1,3,3,16,0,1485.412503,1679.795,1528.939633,297.412503,297.412503,25.0347,491.795,491.795,41.3969,340.939633,340.939633,28.6986
138,2025-01-16,1520,0.12,Beverages,Soft Drinks,Perambalur,Central,2025,1,1,3,3,16,0,1573.548607,1482.535,1507.095888,53.548607,53.548607,3.5229,-37.465,37.465,2.4648,-12.904112,12.904112,0.849
139,2025-01-16,1717,0.28,Beverages,Health Drinks,Viluppuram,Central,2025,1,1,3,3,16,0,1467.884455,1367.56,1454.768032,-249.115545,249.115545,14.5088,-349.44,349.44,20.3518,-262.231968,262.231968,15.2727
140,2025-01-16,1792,0.2,Beverages,Health Drinks,Dharmapuri,West,2025,1,1,3,3,16,0,1517.33246,1494.825,1489.892196,-274.66754,274.66754,15.3274,-297.175,297.175,16.5834,-302.107804,302.107804,16.8587
141,2025-01-19,853,0.19,Oil & Masala,Spices,Bodi,East,2025,1,1,3,6,19,1,1529.314587,1362.53,1493.885632,676.314587,676.314587,79.2866,509.53,509.53,59.7339,640.885632,640.885632,75.1331
142,2025-01-19,1015,0.18,Bakery,Biscuits,Tenkasi,East,2025,1,1,3,6,19,1,1516.665678,1502.525,1545.961158,501.665678,501.665678,49.4252,487.525,487.525,48.032,530.961158,530.961158,52.3114
143,2025-01-19,1286,0.21,Snacks,Noodles,Viluppuram,East,2025,1,1,3,6,19,1,1509.212157,1348.255,1475.847193,223.212157,223.212157,17.3571,62.255,62.255,4.841,189.847193,189.847193,14.7626
144,2025-01-19,1296,0.22,Oil & Masala,Masalas,Virudhunagar,East,2025,1,1,3,6,19,1,1508.996427,1473.5,1505.588148,212.996427,212.996427,16.4349,177.5,177.5,13.696,209.588148,209.588148,16.1719
145,2025-01-19,1791,0.18,Beverages,Soft Drinks,Theni,East,2025,1,1,3,6,19,1,1521.908605,1346.32,1472.095727,-269.091395,269.091395,15.0246,-444.68,444.68,24.8286,-318.904273,318.904273,17.8059
146,2025-01-19,1935,0.21,"Eggs, Meat & Fish",Mutton,Dindigul,East,2025,1,1,3,6,19,1,1485.891919,1415.27,1449.288738,-449.108081,449.108081,23.2097,-519.73,519.73,26.8594,-485.711262,485.711262,25.1014
147,2025-01-19,2085,0.19,Fruits & Veggies,Organic Vegetables,Tirunelveli,Central,2025,1,1,3,6,19,1,1536.668832,1370.28,1495.867571,-548.331168,548.331168,26.2989,-714.72,714.72,34.2791,-589.132429,589.132429,28.2558
148,2025-01-19,2126,0.28,Fruits & Veggies,Fresh Vegetables,Dharmapuri,East,2025,1,1,3,6,19,1,1524.154702,1427.475,1495.541814,-601.845298,601.845298,28.3088,-698.525,698.525,32.8563,-630.458186,630.458186,29.6547
149,2025-01-19,2314,0.32,Fruits & Veggies,Fresh Vegetables,Trichy,East,2025,1,1,3,6,19,1,1504.628684,1494.32,1506.385783,-809.371316,809.371316,34.9772,-819.68,819.68,35.4226,-807.614217,807.614217,34.9012
150,2025-01-20,531,0.32,Snacks,Noodles,Salem,East,2025,1,1,4,0,20,0,1520.981525,1700.12,1578.411859,989.981525,989.981525,186.4372,1169.12,1169.12,220.1733,1047.411859,1047.411859,197.2527
151,2025-01-20,938,0.26,Bakery,Biscuits,Perambalur,Central,2025,1,1,4,0,20,0,1581.43319,1622.11,1576.570515,643.43319,643.43319,68.5963,684.11,684.11,72.9328,638.570515,638.570515,68.0779
152,2025-01-20,1206,0.17,Snacks,Noodles,Vellore,West,2025,1,1,4,0,20,0,1569.976466,1577.57,1550.475541,363.976466,363.976466,30.1805,371.57,371.57,30.8101,344.475541,344.475541,28.5635
153,2025-01-20,1379,0.2,Fruits & Veggies,Organic Vegetables,Tirunelveli,West,2025,1,1,4,0,20,0,1553.198289,1579.625,1523.310964,174.198289,174.198289,12.6322,200.625,200.625,14.5486,144.310964,144.310964,10.4649
154,2025-01-20,1805,0.23,Fruits & Veggies,Organic Fruits,Perambalur,East,2025,1,1,4,0,20,0,1522.699338,1421.31,1527.576747,-282.300662,282.300662,15.6399,-383.69,383.69,21.2571,-277.423253,277.423253,15.3697
155,2025-01-20,2392,0.19,Snacks,Cookies,Tenkasi,West,2025,1,1,4,0,20,0,1468.454738,1394.645,1464.499349,-923.545262,923.545262,38.6098,-997.355,997.355,41.6954,-927.500651,927.500651,38.7751
156,2025-01-21,1016,0.3,"Eggs, Meat & Fish",Fish,Ooty,Central,2025,1,1,4,1,21,0,1490.718083,1559.255,1544.055324,474.718083,474.718083,46.7242,543.255,543.255,53.47,528.055324,528.055324,51.9739
157,2025-01-21,1028,0.23,Fruits & Veggies,Organic Fruits,Virudhunagar,Central,2025,1,1,4,1,21,0,1432.414462,1601.61,1522.600862,404.414462,404.414462,39.3399,573.61,573.61,55.7986,494.600862,494.600862,48.1129
158,2025-01-21,1056,0.2,Snacks,Chocolates,Pudukottai,South,2025,1,1,4,1,21,0,1533.89762,1537.905,1514.343117,477.89762,477.89762,45.2555,481.905,481.905,45.6349,458.343117,458.343117,43.4037
159,2025-01-21,1288,0.1,Fruits & Veggies,Fresh Vegetables,Tirunelveli,South,2025,1,1,4,1,21,0,1538.325679,1770.98,1567.51413,250.325679,250.325679,19.4352,482.98,482.98,37.4984,279.51413,279.51413,21.7014
160,2025-01-21,1333,0.23,Snacks,Cookies,Pudukottai,West,2025,1,1,4,1,21,0,1510.319759,1545.885,1488.430991,177.319759,177.319759,13.3023,212.885,212.885,15.9704,155.430991,155.430991,11.6602
161,2025-01-21,1398,0.19,Food Grains,Atta & Flour,Viluppuram,Central,2025,1,1,4,1,21,0,1574.740456,1734.295,1589.738117,176.740456,176.740456,12.6424,336.295,336.295,24.0554,191.738117,191.738117,13.7152
162,2025-01-21,1399,0.26,Snacks,Noodles,Perambalur,West,2025,1,1,4,1,21,0,1535.078493,1561.395,1542.217041,136.078493,136.078493,9.7268,162.395,162.395,11.6079,143.217041,143.217041,10.2371
163,2025-01-21,1405,0.14,Bakery,Breads & Buns,Virudhunagar,West,2025,1,1,4,1,21,0,1480.067779,1588.165,1591.092199,75.067779,75.067779,5.3429,183.165,183.165,13.0367,186.092199,186.092199,13.245
164,2025-01-21,1778,0.16,Food Grains,Organic Staples,Salem,Central,2025,1,1,4,1,21,0,1586.380353,1763.865,1602.577949,-191.619647,191.619647,10.7773,-14.135,14.135,0.795,-175.422051,175.422051,9.8663
165,2025-01-21,1842,0.25,Oil & Masala,Edible Oil & Ghee,Karur,Central,2025,1,1,4,1,21,0,1511.494134,1800.27,1570.580981,-330.505866,330.505866,17.9428,-41.73,41.73,2.2655,-271.419019,271.419019,14.735
166,2025-01-21,2014,0.28,Snacks,Noodles,Madurai,West,2025,1,1,4,1,21,0,1510.785922,1533.725,1537.652732,-503.214078,503.214078,24.9858,-480.275,480.275,23.8468,-476.347268,476.347268,23.6518
167,2025-01-21,2103,0.1,Beverages,Soft Drinks,Pudukottai,West,2025,1,1,4,1,21,0,1578.545498,1627.135,1537.594642,-524.454502,524.454502,24.9384,-475.865,475.865,22.6279,-565.405358,565.405358,26.8857
168,2025-01-21,2153,0.27,Snacks,Chocolates,Tenkasi,Central,2025,1,1,4,1,21,0,1449.378206,1463.215,1494.952714,-703.621794,703.621794,32.681,-689.785,689.785,32.0383,-658.047286,658.047286,30.5642
169,2025-01-21,2158,0.28,Oil & Masala,Spices,Vellore,West,2025,1,1,4,1,21,0,1578.186205,1502.365,1557.998328,-579.813795,579.813795,26.8681,-655.635,655.635,30.3816,-600.001672,600.001672,27.8036
170,2025-01-22,595,0.21,"Eggs, Meat & Fish",Eggs,Coimbatore,West,2025,1,1,4,2,22,0,1499.60897,1731.5,1595.58099,904.60897,904.60897,152.0351,1136.5,1136.5,191.0084,1000.58099,1000.58099,168.1649
171,2025-01-22,1170,0.17,"Eggs, Meat & Fish",Eggs,Chennai,West,2025,1,1,4,2,22,0,1553.393322,1756.635,1602.294195,383.393322,383.393322,32.7687,586.635,586.635,50.1397,432.294195,432.294195,36.9482
172,2025-01-22,1202,0.19,Beverages,Health Drinks,Dindigul,Central,2025,1,1,4,2,22,0,1386.081351,1553.165,1444.91205,184.081351,184.081351,15.3146,351.165,351.165,29.2151,242.91205,242.91205,20.209
173,2025-01-22,1381,0.24,"Eggs, Meat & Fish",Eggs,Bodi,West,2025,1,1,4,2,22,0,1551.278195,1588.575,1559.525089,170.278195,170.278195,12.3301,207.575,207.575,15.0308,178.525089,178.525089,12.9272
174,2025-01-22,1815,0.12,Snacks,Noodles,Tenkasi,West,2025,1,1,4,2,22,0,1491.860271,1551.925,1514.838935,-323.139729,323.139729,17.8038,-263.075,263.075,14.4945,-300.161065,300.161065,16.5378
175,2025-01-22,2155,0.21,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,Central,2025,1,1,4,2,22,0,1535.355428,1690.78,1561.353665,-619.644572,619.644572,28.7538,-464.22,464.22,21.5415,-593.646335,593.646335,27.5474
176,2025-01-23,700,0.27,Food Grains,Dals & Pulses,Ramanadhapuram,West,2025,1,1,4,3,23,0,1543.599366,1685.165,1578.586048,843.599366,843.599366,120.5142,985.165,985.165,140.7379,878.586048,878.586048,125.5123
177,2025-01-23,1133,0.32,Bakery,Cakes,Tenkasi,West,2025,1,1,4,3,23,0,1499.629765,1531.515,1552.902239,366.629765,366.629765,32.3592,398.515,398.515,35.1734,419.902239,419.902239,37.0611
178,2025-01-23,1682,0.33,Snacks,Chocolates,Tirunelveli,West,2025,1,1,4,3,23,0,1461.841201,1372.99,1470.765958,-220.158799,220.158799,13.0891,-309.01,309.01,18.3716,-211.234042,211.234042,12.5585
179,2025-01-23,1768,0.28,Bakery,Biscuits,Dindigul,West,2025,1,1,4,3,23,0,1441.589461,1473.45,1498.867899,-326.410539,326.410539,18.4621,-294.55,294.55,16.6601,-269.132101,269.132101,15.2224
180,2025-01-23,1837,0.34,Fruits & Veggies,Fresh Vegetables,Perambalur,Central,2025,1,1,4,3,23,0,1505.482218,1388.605,1483.45094,-331.517782,331.517782,18.0467,-448.395,448.395,24.4091,-353.54906,353.54906,19.246
181,2025-01-23,2149,0.17,Beverages,Soft Drinks,Virudhunagar,West,2025,1,1,4,3,23,0,1486.914521,1467.865,1506.605808,-662.085479,662.085479,30.809,-681.135,681.135,31.6954,-642.394192,642.394192,29.8927
182,2025-01-23,2217,0.26,Fruits & Veggies,Organic Fruits,Nagercoil,West,2025,1,1,4,3,23,0,1401.864099,1521.055,1523.117752,-815.135901,815.135901,36.7675,-695.945,695.945,31.3913,-693.882248,693.882248,31.2983
183,2025-01-24,703,0.3,Fruits & Veggies,Organic Vegetables,Dindigul,South,2025,1,1,4,4,24,0,1450.783547,1520.11,1476.561014,747.783547,747.783547,106.3703,817.11,817.11,116.2319,773.561014,773.561014,110.0371
184,2025-01-24,1073,0.13,Food Grains,Organic Staples,Dindigul,West,2025,1,1,4,4,24,0,1463.907079,1556.505,1491.222169,390.907079,390.907079,36.4312,483.505,483.505,45.061,418.222169,418.222169,38.9769
185,2025-01-24,1698,0.19,"Eggs, Meat & Fish",Fish,Vellore,West,2025,1,1,4,4,24,0,1562.155796,1535.88,1539.568142,-135.844204,135.844204,8.0002,-162.12,162.12,9.5477,-158.431858,158.431858,9.3305
186,2025-01-24,1758,0.25,Food Grains,Organic Staples,Cumbum,West,2025,1,1,4,4,24,0,1528.940319,1460.8,1538.705983,-229.059681,229.059681,13.0296,-297.2,297.2,16.9056,-219.294017,219.294017,12.4741
187,2025-01-26,638,0.1,Snacks,Noodles,Krishnagiri,South,2025,1,1,4,6,26,1,1523.313753,1622.715,1532.889538,885.313753,885.313753,138.7639,984.715,984.715,154.344,894.889538,894.889538,140.2648
188,2025-01-26,1046,0.17,Snacks,Cookies,Theni,South,2025,1,1,4,6,26,1,1500.890555,1414.08,1485.754347,454.890555,454.890555,43.4886,368.08,368.08,35.1893,439.754347,439.754347,42.0415
189,2025-01-26,1328,0.14,Food Grains,Atta & Flour,Vellore,South,2025,1,1,4,6,26,1,1633.738876,1582.43,1551.051152,305.738876,305.738876,23.0225,254.43,254.43,19.1589,223.051152,223.051152,16.796
190,2025-01-26,1693,0.21,"Eggs, Meat & Fish",Chicken,Coimbatore,Central,2025,1,1,4,6,26,1,1512.554089,1700.38,1534.850328,-180.445911,180.445911,10.6584,7.38,7.38,0.4359,-158.149672,158.149672,9.3414
191,2025-01-26,1764,0.23,Beverages,Health Drinks,Chennai,West,2025,1,1,4,6,26,1,1457.857053,1435.49,1451.008702,-306.142947,306.142947,17.355,-328.51,328.51,18.623,-312.991298,312.991298,17.7433
192,2025-01-26,2086,0.28,"Eggs, Meat & Fish",Mutton,Coimbatore,South,2025,1,1,4,6,26,1,1533.891794,1418.9,1513.289406,-552.108206,552.108206,26.4673,-667.1,667.1,31.9799,-572.710594,572.710594,27.455
193,2025-01-27,559,0.19,Snacks,Cookies,Kanyakumari,East,2025,1,1,5,0,27,0,1516.959356,1534.42,1512.786195,957.959356,957.959356,171.3702,975.42,975.42,174.4937,953.786195,953.786195,170.6236
194,2025-01-27,583,0.21,Beverages,Health Drinks,Kanyakumari,East,2025,1,1,5,0,27,0,1502.956152,1582.845,1541.366736,919.956152,919.956152,157.7969,999.845,999.845,171.5,958.366736,958.366736,164.3854
195,2025-01-27,743,0.1,Oil & Masala,Edible Oil & Ghee,Coimbatore,East,2025,1,1,5,0,27,0,1518.752983,1721.805,1547.140575,775.752983,775.752983,104.4082,978.805,978.805,131.7369,804.140575,804.140575,108.2289
196,2025-01-27,1303,0.18,Beverages,Health Drinks,Theni,East,2025,1,1,5,0,27,0,1487.324905,1569.425,1516.911628,184.324905,184.324905,14.1462,266.425,266.425,20.447,213.911628,213.911628,16.4169
197,2025-01-28,1141,0.33,Oil & Masala,Spices,Krishnagiri,West,2025,1,1,5,1,28,0,1508.766213,1561.075,1515.516524,367.766213,367.766213,32.2319,420.075,420.075,36.8164,374.516524,374.516524,32.8235
198,2025-01-28,1671,0.26,Oil & Masala,Masalas,Bodi,West,2025,1,1,5,1,28,0,1569.730045,1794.41,1556.600134,-101.269955,101.269955,6.0604,123.41,123.41,7.3854,-114.399866,114.399866,6.8462
199,2025-01-28,1962,0.21,Snacks,Chocolates,Dindigul,East,2025,1,1,5,1,28,0,1402.997973,1562.42,1468.877475,-559.002027,559.002027,28.4914,-399.58,399.58,20.366,-493.122525,493.122525,25.1337
200,2025-01-28,2266,0.13,"Eggs, Meat & Fish",Fish,Trichy,Central,2025,1,1,5,1,28,0,1570.833179,1589.42,1569.975174,-695.166821,695.166821,30.6781,-676.58,676.58,29.8579,-696.024826,696.024826,30.716
201,2025-01-29,526,0.18,Fruits & Veggies,Organic Fruits,Salem,East,2025,1,1,5,2,29,0,1520.572191,1530.495,1553.009103,994.572191,994.572191,189.0822,1004.495,1004.495,190.9686,1027.009103,1027.009103,195.2489
202,2025-01-29,711,0.35,Fruits & Veggies,Organic Fruits,Dindigul,Central,2025,1,1,5,2,29,0,1371.674877,1411.45,1454.697842,660.674877,660.674877,92.9219,700.45,700.45,98.5162,743.697842,743.697842,104.5989
203,2025-01-29,783,0.11,Beverages,Soft Drinks,Dharmapuri,West,2025,1,1,5,2,29,0,1603.635306,1702.405,1562.700304,820.635306,820.635306,104.8066,919.405,919.405,117.4208,779.700304,779.700304,99.5786
204,2025-01-29,1467,0.32,Bakery,Breads & Buns,Tenkasi,Central,2025,1,1,5,2,29,0,1472.62138,1618.56,1566.422996,5.62138,5.62138,0.3832,151.56,151.56,10.3313,99.422996,99.422996,6.7773
205,2025-01-29,1810,0.26,Beverages,Health Drinks,Krishnagiri,East,2025,1,1,5,2,29,0,1459.563936,1536.845,1468.362904,-350.436064,350.436064,19.3611,-273.155,273.155,15.0914,-341.637096,341.637096,18.875
206,2025-01-29,2120,0.13,Beverages,Health Drinks,Theni,Central,2025,1,1,5,2,29,0,1486.49392,1668.62,1542.234004,-633.50608,633.50608,29.8824,-451.38,451.38,21.2915,-577.765996,577.765996,27.2531
207,2025-01-29,2290,0.17,"Eggs, Meat & Fish",Mutton,Kanyakumari,Central,2025,1,1,5,2,29,0,1611.799866,1478.41,1593.156457,-678.200134,678.200134,29.6157,-811.59,811.59,35.4406,-696.843543,696.843543,30.4298
208,2025-01-29,2411,0.31,"Eggs, Meat & Fish",Mutton,Dharmapuri,West,2025,1,1,5,2,29,0,1624.42706,1585.16,1590.869172,-786.57294,786.57294,32.6243,-825.84,825.84,34.253,-820.130828,820.130828,34.0162
209,2025-01-29,2437,0.11,Food Grains,Atta & Flour,Theni,Central,2025,1,1,5,2,29,0,1569.626481,1705.155,1571.24328,-867.373519,867.373519,35.5919,-731.845,731.845,30.0306,-865.75672,865.75672,35.5255
210,2025-01-29,2494,0.22,Bakery,Biscuits,Chennai,West,2025,1,1,5,2,29,0,1543.137784,1668.77,1605.293285,-950.862216,950.862216,38.126,-825.23,825.23,33.0886,-888.706715,888.706715,35.6338
211,2025-01-30,522,0.35,Bakery,Biscuits,Cumbum,Central,2025,1,1,5,3,30,0,1519.439985,1552.765,1545.413328,997.439985,997.439985,191.0805,1030.765,1030.765,197.4646,1023.413328,1023.413328,196.0562
212,2025-01-30,635,0.17,Snacks,Noodles,Madurai,West,2025,1,1,5,3,30,0,1527.692732,1530.335,1547.19087,892.692732,892.692732,140.5815,895.335,895.335,140.9976,912.19087,912.19087,143.6521
213,2025-01-30,649,0.11,Oil & Masala,Spices,Cumbum,Central,2025,1,1,5,3,30,0,1545.409012,1593.26,1550.825785,896.409012,896.409012,138.1216,944.26,944.26,145.4946,901.825785,901.825785,138.9562
214,2025-01-30,710,0.35,"Eggs, Meat & Fish",Chicken,Ooty,Central,2025,1,1,5,3,30,0,1542.203602,1649.24,1570.661609,832.203602,832.203602,117.2118,939.24,939.24,132.2873,860.661609,860.661609,121.2199
215,2025-01-30,825,0.17,Beverages,Health Drinks,Dharmapuri,Central,2025,1,1,5,3,30,0,1532.166367,1597.685,1524.417732,707.166367,707.166367,85.7171,772.685,772.685,93.6588,699.417732,699.417732,84.7779
216,2025-01-30,892,0.33,Bakery,Breads & Buns,Namakkal,South,2025,1,1,5,3,30,0,1490.439394,1330.165,1540.761753,598.439394,598.439394,67.0896,438.165,438.165,49.1216,648.761753,648.761753,72.7311
217,2025-01-30,943,0.33,Beverages,Soft Drinks,Vellore,West,2025,1,1,5,3,30,0,1566.705,1474.985,1512.060462,623.705,623.705,66.1405,531.985,531.985,56.4141,569.060462,569.060462,60.3458
218,2025-01-30,968,0.2,"Eggs, Meat & Fish",Eggs,Perambalur,Central,2025,1,1,5,3,30,0,1593.9365,1657.62,1609.757703,625.9365,625.9365,64.6629,689.62,689.62,71.2417,641.757703,641.757703,66.2973
219,2025-01-30,1114,0.22,"Eggs, Meat & Fish",Fish,Kanyakumari,Central,2025,1,1,5,3,30,0,1526.926021,1564.09,1577.474984,412.926021,412.926021,37.067,450.09,450.09,40.4031,463.474984,463.474984,41.6046
220,2025-01-30,1562,0.23,"Eggs, Meat & Fish",Fish,Karur,Central,2025,1,1,5,3,30,0,1484.096623,1582.925,1542.06942,-77.903377,77.903377,4.9874,20.925,20.925,1.3396,-19.93058,19.93058,1.276
221,2025-01-30,1792,0.14,Beverages,Health Drinks,Madurai,West,2025,1,1,5,3,30,0,1503.510682,1428.7,1521.686017,-288.489318,288.489318,16.0987,-363.3,363.3,20.2734,-270.313983,270.313983,15.0845
222,2025-01-30,1820,0.15,Oil & Masala,Spices,Kanyakumari,Central,2025,1,1,5,3,30,0,1559.46946,1495.885,1576.509096,-260.53054,260.53054,14.3149,-324.115,324.115,17.8085,-243.490904,243.490904,13.3786
223,2025-01-30,1880,0.3,Fruits & Veggies,Organic Fruits,Kanyakumari,Central,2025,1,1,5,3,30,0,1482.334412,1486.715,1523.662479,-397.665588,397.665588,21.1524,-393.285,393.285,20.9194,-356.337521,356.337521,18.9541
224,2025-01-30,1920,0.34,Beverages,Health Drinks,Ramanadhapuram,West,2025,1,1,5,3,30,0,1449.067399,1291.285,1455.182651,-470.932601,470.932601,24.5277,-628.715,628.715,32.7456,-464.817349,464.817349,24.2092
225,2025-01-30,2147,0.23,Fruits & Veggies,Organic Vegetables,Virudhunagar,West,2025,1,1,5,3,30,0,1493.748483,1313.325,1518.335205,-653.251517,653.251517,30.4262,-833.675,833.675,38.8298,-628.664795,628.664795,29.2811
226,2025-01-30,2382,0.19,Food Grains,Organic Staples,Madurai,Central,2025,1,1,5,3,30,0,1568.085543,1622.49,1573.267206,-813.914457,813.914457,34.1694,-759.51,759.51,31.8854,-808.732794,808.732794,33.9518
227,2025-02-01,503,0.1,Beverages,Soft Drinks,Viluppuram,South,2025,2,1,5,5,1,1,1555.275345,1574.32,1529.50965,1052.275345,1052.275345,209.1999,1071.32,1071.32,212.9861,1026.50965,1026.50965,204.0775
