rad_id_2025,Order Date,Sales_faktisk,Discount,Category,Sub Category,City,Region,year,month,quarter,weekofyear,dayofweek,dayofmonth,is_weekend,prognose_lineaer_regresjon,prognose_random_forest_baseline,prognose_random_forest_tuned
194,2025-01-27,583,0.21,Beverages,Health Drinks,Kanyakumari,East,2025,1,1,5,0,27,0,1502.956152,1582.845,1541.366736
195,2025-01-27,743,0.1,Oil & Masala,Edible Oil & Ghee,Coimbatore,East,2025,1,1,5,0,27,0,1518.752983,1721.805,1547.140575
196,2025-01-27,1303,0.18,Beverages,Health Drinks,Theni,East,2025,1,1,5,0,27,0,1487.324905,1569.425,1516.911628
197,2025-01-28,1141,0.33,Oil & Masala,Spices,Krishnagiri,West,2025,1,1,5,1,28,0,1508.766213,1561.075,1515.516524
198,2025-01-28,1671,0.26,Oil & Masala,Masalas,Bodi,West,2025,1,1,5,1,28,0,1569.730045,1794.41,1556.600134
199,2025-01-28,1962,0.21,Snacks,Chocolates,Dindigul,East,2025,1,1,5,1,28,0,1402.997973,1562.42,1468.877475
200,2025-01-28,2266,0.13,"Eggs, Meat & Fish",Fish,Trichy,Central,2025,1,1,5,1,28,0,1570.833179,1589.42,1569.975174
201,2025-01-29,526,0.18,Fruits & Veggies,Organic Fruits,Salem,East,2025,1,1,5,2,29,0,1520.572191,1530.495,1553.009103
202,2025-01-29,711,0.35,Fruits & Veggies,Organic Fruits,Dindigul,Central,2025,1,1,5,2,29,0,1371.674877,1411.45,1454.697842
203,2025-01-29,783,0.11,Beverages,Soft Drinks,Dharmapuri,West,2025,1,1,5,2,29,0,1603.635306,1702.405,1562.700304
204,2025-01-29,1467,0.32,Bakery,Breads & Buns,Tenkasi,Central,2025,1,1,5,2,29,0,1472.62138,1618.56,1566.422996
205,2025-01-29,1810,0.26,Beverages,Health Drinks,Krishnagiri,East,2025,1,1,5,2,29,0,1459.563936,1536.845,1468.362904
206,2025-01-29,2120,0.13,Beverages,Health Drinks,Theni,Central,2025,1,1,5,2,29,0,1486.49392,1668.62,1542.234004
207,2025-01-29,2290,0.17,"Eggs, Meat & Fish",Mutton,Kanyakumari,Central,2025,1,1,5,2,29,0,1611.799866,1478.41,1593.156457
208,2025-01-29,2411,0.31,"Eggs, Meat & Fish",Mutton,Dharmapuri,West,2025,1,1,5,2,29,0,1624.42706,1585.16,1590.869172
209,2025-01-29,2437,0.11,Food Grains,Atta & Flour,Theni,Central,2025,1,1,5,2,29,0,1569.626481,1705.155,1571.24328
210,2025-01-29,2494,0.22,Bakery,Biscuits,Chennai,West,2025,1,1,5,2,29,0,1543.137784,1668.77,1605.293285
211,2025-01-30,522,0.35,Bakery,Biscuits,Cumbum,Central,2025,1,1,5,3,30,0,1519.439985,1552.765,1545.413328
212,2025-01-30,635,0.17,Snacks,Noodles,Madurai,West,2025,1,1,5,3,30,0,1527.692732,1530.335,1547.19087
213,2025-01-30,649,0.11,Oil & Masala,Spices,Cumbum,Central,2025,1,1,5,3,30,0,1545.409012,1593.26,1550.825785
214,2025-01-30,710,0.35,"Eggs, Meat & Fish",Chicken,Ooty,Central,2025,1,1,5,3,30,0,1542.203602,1649.24,1570.661609
215,2025-01-30,825,0.17,Beverages,Health Drinks,Dharmapuri,Central,2025,1,1,5,3,30,0,1532.166367,1597.685,1524.417732
216,2025-01-30,892,0.33,Bakery,Breads & Buns,Namakkal,South,2025,1,1,5,3,30,0,1490.439394,1330.165,1540.761753
217,2025-01-30,943,0.33,Beverages,Soft Drinks,Vellore,West,2025,1,1,5,3,30,0,1566.705,1474.985,1512.060462
218,2025-01-30,968,0.2,"Eggs, Meat & Fish",Eggs,Perambalur,Central,2025,1,1,5,3,30,0,1593.9365,1657.62,1609.757703
219,2025-01-30,1114,0.22,"Eggs, Meat & Fish",Fish,Kanyakumari,Central,2025,1,1,5,3,30,0,1526.926021,1564.09,1577.474984
220,2025-01-30,1562,0.23,"Eggs, Meat & Fish",Fish,Karur,Central,2025,1,1,5,3,30,0,1484.096623,1582.925,1542.06942
221,2025-01-30,1792,0.14,Beverages,Health Drinks,Madurai,West,2025,1,1,5,3,30,0,1503.510682,1428.7,1521.686017
222,2025-01-30,1820,0.15,Oil & Masala,Spices,Kanyakumari,Central,2025,1,1,5,3,30,0,1559.46946,1495.885,1576.509096
223,2025-01-30,1880,0.3,Fruits & Veggies,Organic Fruits,Kanyakumari,Central,2025,1,1,5,3,30,0,1482.334412,1486.715,1523.662479
224,2025-01-30,1920,0.34,Beverages,Health Drinks,Ramanadhapuram,West,2025,1,1,5,3,30,0,1449.067399,1291.285,1455.182651
225,2025-01-30,2147,0.23,Fruits & Veggies,Organic Vegetables,Virudhunagar,West,2025,1,1,5,3,30,0,1493.748483,1313.325,1518.335205
226,2025-01-30,2382,0.19,Food Grains,Organic Staples,Madurai,Central,2025,1,1,5,3,30,0,1568.085543,1622.49,1573.267206
227,2025-02-01,503,0.1,Beverages,Soft Drinks,Viluppuram,South,2025,2,1,5,5,1,1,1555.275345,1574.32,1529.50965
228,2025-02-01,1448,0.19,Fruits & Veggies,Fresh Vegetables,Madurai,South,2025,2,1,5,5,1,1,1504.296975,1437.42,1461.201534
229,2025-02-01,1482,0.17,Food Grains,Rice,Bodi,Central,2025,2,1,5,5,1,1,1502.133365,1441.385,1475.308831
230,2025-02-01,1716,0.3,Food Grains,Dals & Pulses,Theni,West,2025,2,1,5,5,1,1,1512.417653,1647.94,1494.211863
231,2025-02-01,1846,0.33,Oil & Masala,Masalas,Dharmapuri,Central,2025,2,1,5,5,1,1,1567.39899,1364.115,1450.893315
232,2025-02-01,2066,0.21,"Eggs, Meat & Fish",Mutton,Vellore,Central,2025,2,1,5,5,1,1,1608.38089,1644.56,1524.364678
233,2025-02-01,2081,0.15,Snacks,Chocolates,Coimbatore,South,2025,2,1,5,5,1,1,1429.040379,1263.295,1424.12314
234,2025-02-01,2216,0.21,Beverages,Health Drinks,Nagercoil,Central,2025,2,1,5,5,1,1,1376.311445,1101.96,1349.867282
235,2025-02-02,640,0.24,"Eggs, Meat & Fish",Fish,Ramanadhapuram,East,2025,2,1,5,6,2,1,1470.549554,1373.58,1451.333054
236,2025-02-02,761,0.27,Snacks,Chocolates,Theni,West,2025,2,1,5,6,2,1,1434.928579,1335.245,1394.010557
237,2025-02-02,976,0.11,"Eggs, Meat & Fish",Mutton,Perambalur,West,2025,2,1,5,6,2,1,1605.933261,1521.015,1482.838239
238,2025-02-02,1019,0.27,Bakery,Breads & Buns,Dindigul,West,2025,2,1,5,6,2,1,1379.425345,1318.36,1399.444174
239,2025-02-02,1246,0.18,Snacks,Chocolates,Perambalur,West,2025,2,1,5,6,2,1,1492.069732,1329.205,1427.526537
240,2025-02-02,1261,0.29,Snacks,Chocolates,Tenkasi,East,2025,2,1,5,6,2,1,1412.200992,1237.69,1365.728927
241,2025-02-02,2091,0.11,Fruits & Veggies,Organic Fruits,Theni,West,2025,2,1,5,6,2,1,1459.291318,1313.82,1444.9311
242,2025-02-02,2112,0.28,Beverages,Soft Drinks,Nagercoil,East,2025,2,1,5,6,2,1,1420.988895,1195.24,1357.905959
243,2025-02-02,2414,0.23,"Eggs, Meat & Fish",Mutton,Madurai,West,2025,2,1,5,6,2,1,1565.005688,1404.09,1453.057445
244,2025-02-03,723,0.23,Bakery,Breads & Buns,Madurai,West,2025,2,1,6,0,3,0,1509.720488,1552.71,1557.047167
245,2025-02-03,765,0.21,Food Grains,Atta & Flour,Trichy,Central,2025,2,1,6,0,3,0,1574.923336,1454.09,1525.798109
246,2025-02-03,826,0.26,"Eggs, Meat & Fish",Chicken,Coimbatore,East,2025,2,1,6,0,3,0,1496.373327,1508.905,1515.382059
247,2025-02-03,1500,0.22,Beverages,Health Drinks,Ramanadhapuram,Central,2025,2,1,6,0,3,0,1450.662988,1489.935,1480.284418
248,2025-02-03,1730,0.31,Snacks,Chocolates,Ramanadhapuram,West,2025,2,1,6,0,3,0,1445.654497,1614.255,1487.417061
249,2025-02-03,1907,0.2,Food Grains,Atta & Flour,Virudhunagar,West,2025,2,1,6,0,3,0,1492.27419,1474.915,1521.273828
250,2025-02-03,2017,0.3,Fruits & Veggies,Organic Fruits,Salem,Central,2025,2,1,6,0,3,0,1477.306786,1549.52,1484.17532
251,2025-02-03,2058,0.17,Oil & Masala,Edible Oil & Ghee,Vellore,East,2025,2,1,6,0,3,0,1587.573652,1546.755,1536.65088
252,2025-02-03,2311,0.24,Snacks,Cookies,Cumbum,East,2025,2,1,6,0,3,0,1460.301858,1422.905,1457.172723
253,2025-02-03,2425,0.13,Beverages,Soft Drinks,Dharmapuri,East,2025,2,1,6,0,3,0,1580.987404,1625.89,1538.030547
254,2025-02-03,2479,0.18,Oil & Masala,Edible Oil & Ghee,Nagercoil,East,2025,2,1,6,0,3,0,1465.178905,1540.01,1482.956093
255,2025-02-04,634,0.27,Food Grains,Organic Staples,Theni,South,2025,2,1,6,1,4,0,1533.671462,1572.865,1547.436372
256,2025-02-04,781,0.16,"Eggs, Meat & Fish",Chicken,Theni,South,2025,2,1,6,1,4,0,1577.577989,1617.59,1559.288807
257,2025-02-04,1192,0.17,Snacks,Noodles,Tenkasi,West,2025,2,1,6,1,4,0,1464.628503,1495.995,1480.955545
258,2025-02-04,1331,0.26,Oil & Masala,Edible Oil & Ghee,Trichy,South,2025,2,1,6,1,4,0,1571.90318,1537.545,1562.103147
259,2025-02-04,2445,0.3,"Eggs, Meat & Fish",Fish,Salem,East,2025,2,1,6,1,4,0,1507.635905,1461.07,1518.008313
260,2025-02-05,540,0.15,Beverages,Health Drinks,Virudhunagar,West,2025,2,1,6,2,5,0,1414.050815,1328.125,1474.714593
261,2025-02-05,733,0.29,Bakery,Biscuits,Krishnagiri,West,2025,2,1,6,2,5,0,1498.381987,1592.48,1525.10884
262,2025-02-05,806,0.1,Beverages,Soft Drinks,Dharmapuri,West,2025,2,1,6,2,5,0,1577.673258,1564.765,1538.79305
263,2025-02-05,1174,0.11,"Eggs, Meat & Fish",Fish,Ramanadhapuram,East,2025,2,1,6,2,5,0,1502.788858,1276.98,1507.576914
264,2025-02-05,1813,0.18,"Eggs, Meat & Fish",Mutton,Namakkal,West,2025,2,1,6,2,5,0,1543.623932,1594.915,1552.782273
265,2025-02-06,852,0.27,Oil & Masala,Edible Oil & Ghee,Karur,West,2025,2,1,6,3,6,0,1479.993732,1349.265,1520.987122
266,2025-02-06,1073,0.12,Snacks,Chocolates,Ooty,South,2025,2,1,6,3,6,0,1483.601737,1486.295,1483.179239
267,2025-02-06,1130,0.3,"Eggs, Meat & Fish",Eggs,Perambalur,Central,2025,2,1,6,3,6,0,1549.675951,1654.555,1577.507598
268,2025-02-06,1379,0.16,"Eggs, Meat & Fish",Chicken,Ooty,East,2025,2,1,6,3,6,0,1548.597729,1526.45,1558.433097
269,2025-02-06,2145,0.31,Fruits & Veggies,Fresh Vegetables,Viluppuram,West,2025,2,1,6,3,6,0,1467.262925,1598.815,1514.190081
270,2025-02-06,2491,0.33,Fruits & Veggies,Organic Fruits,Virudhunagar,East,2025,2,1,6,3,6,0,1389.175389,1442.7,1470.206182
271,2025-02-07,1631,0.12,Snacks,Chocolates,Krishnagiri,Central,2025,2,1,6,4,7,0,1455.198076,1642.545,1504.009412
272,2025-02-07,2440,0.34,Beverages,Health Drinks,Virudhunagar,Central,2025,2,1,6,4,7,0,1374.865154,1415.325,1433.070224
273,2025-02-09,670,0.35,Oil & Masala,Masalas,Tirunelveli,West,2025,2,1,6,6,9,1,1518.563245,1360.765,1459.896723
274,2025-02-09,712,0.19,Fruits & Veggies,Fresh Vegetables,Dharmapuri,East,2025,2,1,6,6,9,1,1522.187902,1431.445,1489.742463
275,2025-02-09,729,0.32,Beverages,Soft Drinks,Cumbum,East,2025,2,1,6,6,9,1,1481.588599,1287.25,1444.40885
276,2025-02-09,826,0.19,Snacks,Cookies,Dindigul,East,2025,2,1,6,6,9,1,1371.618622,1287.22,1390.862025
277,2025-02-09,918,0.35,"Eggs, Meat & Fish",Eggs,Cumbum,West,2025,2,1,6,6,9,1,1498.037418,1396.685,1457.556993
278,2025-02-09,921,0.1,Snacks,Cookies,Trichy,West,2025,2,1,6,6,9,1,1512.930827,1324.575,1465.673531
279,2025-02-09,1046,0.18,Snacks,Noodles,Dindigul,East,2025,2,1,6,6,9,1,1391.77847,1322.495,1417.585545
280,2025-02-09,1068,0.27,"Eggs, Meat & Fish",Mutton,Krishnagiri,East,2025,2,1,6,6,9,1,1536.342909,1327.075,1478.409157
281,2025-02-09,1116,0.18,Oil & Masala,Edible Oil & Ghee,Perambalur,South,2025,2,1,6,6,9,1,1575.920908,1582.7,1509.819506
282,2025-02-09,1136,0.23,Oil & Masala,Spices,Ramanadhapuram,East,2025,2,1,6,6,9,1,1498.455615,1675.32,1524.236659
283,2025-02-09,1209,0.3,"Eggs, Meat & Fish",Eggs,Virudhunagar,East,2025,2,1,6,6,9,1,1465.682553,1335.98,1482.351241
284,2025-02-09,1226,0.14,Beverages,Health Drinks,Tenkasi,West,2025,2,1,6,6,9,1,1431.808617,1525.41,1466.52252
285,2025-02-09,1251,0.23,"Eggs, Meat & Fish",Mutton,Trichy,East,2025,2,1,6,6,9,1,1593.53665,1606.52,1543.196902
286,2025-02-09,1287,0.14,Oil & Masala,Spices,Kanyakumari,West,2025,2,1,6,6,9,1,1532.448733,1562.105,1539.478115
287,2025-02-09,1401,0.14,"Eggs, Meat & Fish",Mutton,Dharmapuri,East,2025,2,1,6,6,9,1,1621.380169,1636.7,1529.543477
288,2025-02-09,1416,0.15,"Eggs, Meat & Fish",Chicken,Tenkasi,East,2025,2,1,6,6,9,1,1531.058673,1462.845,1510.674717
289,2025-02-09,1433,0.25,Fruits & Veggies,Organic Vegetables,Virudhunagar,East,2025,2,1,6,6,9,1,1462.462746,1491.73,1490.874052
290,2025-02-09,1567,0.25,Fruits & Veggies,Organic Vegetables,Vellore,East,2025,2,1,6,6,9,1,1563.525606,1575.605,1542.752775
291,2025-02-09,1579,0.25,Fruits & Veggies,Organic Vegetables,Perambalur,Central,2025,2,1,6,6,9,1,1544.553623,1418.555,1478.570147
292,2025-02-09,1590,0.2,"Eggs, Meat & Fish",Eggs,Vellore,Central,2025,2,1,6,6,9,1,1580.967246,1659.29,1542.468411
293,2025-02-09,1590,0.24,Beverages,Health Drinks,Vellore,West,2025,2,1,6,6,9,1,1494.871995,1465.225,1458.503259
294,2025-02-09,1734,0.2,Food Grains,Dals & Pulses,Kanyakumari,Central,2025,2,1,6,6,9,1,1550.806529,1473.64,1548.16846
295,2025-02-09,1832,0.15,Fruits & Veggies,Fresh Vegetables,Cumbum,East,2025,2,1,6,6,9,1,1473.055096,1477.935,1465.940431
296,2025-02-09,1863,0.29,Oil & Masala,Masalas,Namakkal,West,2025,2,1,6,6,9,1,1502.069712,1259.69,1448.784363
297,2025-02-09,1886,0.28,Food Grains,Organic Staples,Perambalur,East,2025,2,1,6,6,9,1,1546.964714,1357.34,1506.923173
298,2025-02-09,1937,0.12,Fruits & Veggies,Fresh Fruits,Coimbatore,West,2025,2,1,6,6,9,1,1457.932621,1399.45,1452.823426
299,2025-02-09,1988,0.11,Oil & Masala,Spices,Nagercoil,West,2025,2,1,6,6,9,1,1454.814703,1275.39,1436.440986
300,2025-02-09,2086,0.23,Bakery,Breads & Buns,Ooty,East,2025,2,1,6,6,9,1,1474.410363,1615.585,1523.871045
301,2025-02-09,2086,0.14,Food Grains,Dals & Pulses,Nagercoil,Central,2025,2,1,6,6,9,1,1478.162999,1396.225,1477.373028
302,2025-02-09,2189,0.27,Food Grains,Organic Staples,Tenkasi,East,2025,2,1,6,6,9,1,1485.488646,1275.86,1486.619541
303,2025-02-09,2202,0.34,Snacks,Cookies,Theni,Central,2025,2,1,6,6,9,1,1429.340893,1491.575,1438.377755
304,2025-02-09,2222,0.22,Bakery,Breads & Buns,Theni,East,2025,2,1,6,6,9,1,1479.743744,1585.87,1532.868939
305,2025-02-09,2225,0.24,Food Grains,Atta & Flour,Bodi,West,2025,2,1,6,6,9,1,1523.246563,1253.95,1477.042807
306,2025-02-09,2306,0.25,Snacks,Noodles,Nagercoil,West,2025,2,1,6,6,9,1,1401.649799,1138.68,1376.822677
307,2025-02-09,2357,0.18,Snacks,Noodles,Virudhunagar,Central,2025,2,1,6,6,9,1,1432.118847,1350.42,1460.003257
308,2025-02-09,2372,0.13,Food Grains,Dals & Pulses,Pudukottai,Central,2025,2,1,6,6,9,1,1572.746045,1581.655,1552.029269
309,2025-02-10,522,0.35,Beverages,Health Drinks,Krishnagiri,West,2025,2,1,7,0,10,0,1427.476495,1538.4,1421.343851
310,2025-02-10,601,0.15,Food Grains,Atta & Flour,Nagercoil,East,2025,2,1,7,0,10,0,1487.836259,1370.645,1506.753027
311,2025-02-10,637,0.16,Food Grains,Organic Staples,Tenkasi,West,2025,2,1,7,0,10,0,1519.566935,1485.555,1525.20084
312,2025-02-10,664,0.16,Fruits & Veggies,Fresh Vegetables,Namakkal,West,2025,2,1,7,0,10,0,1468.155105,1364.6,1486.626095
313,2025-02-10,704,0.22,Fruits & Veggies,Organic Fruits,Theni,South,2025,2,1,7,0,10,0,1483.829948,1727.805,1542.213296
314,2025-02-10,777,0.16,Beverages,Soft Drinks,Namakkal,West,2025,2,1,7,0,10,0,1504.968112,1494.46,1535.163994
315,2025-02-10,886,0.21,Oil & Masala,Masalas,Kanyakumari,West,2025,2,1,7,0,10,0,1572.457557,1724.11,1594.880853
316,2025-02-10,895,0.11,Oil & Masala,Edible Oil & Ghee,Perambalur,South,2025,2,1,7,0,10,0,1604.914526,1433.47,1526.048792
317,2025-02-10,901,0.29,Oil & Masala,Edible Oil & Ghee,Nagercoil,South,2025,2,1,7,0,10,0,1470.799089,1362.715,1500.330691
318,2025-02-10,940,0.22,Snacks,Noodles,Perambalur,West,2025,2,1,7,0,10,0,1528.16185,1690.11,1554.833899
319,2025-02-10,1085,0.25,Oil & Masala,Masalas,Krishnagiri,South,2025,2,1,7,0,10,0,1557.60855,1690.735,1558.123103
320,2025-02-10,1099,0.19,Food Grains,Dals & Pulses,Vellore,Central,2025,2,1,7,0,10,0,1607.925861,1570.34,1557.937147
321,2025-02-10,1333,0.34,Beverages,Soft Drinks,Cumbum,South,2025,2,1,7,0,10,0,1514.185778,1419.255,1501.911099
322,2025-02-10,1531,0.14,Food Grains,Rice,Dharmapuri,Central,2025,2,1,7,0,10,0,1574.845582,1560.55,1555.011943
323,2025-02-10,1549,0.25,Fruits & Veggies,Fresh Fruits,Madurai,West,2025,2,1,7,0,10,0,1524.22257,1454.775,1516.88331
324,2025-02-10,1565,0.12,"Eggs, Meat & Fish",Mutton,Salem,South,2025,2,1,7,0,10,0,1638.053939,1800.61,1631.210284
325,2025-02-10,1589,0.35,Fruits & Veggies,Organic Fruits,Kanyakumari,Central,2025,2,1,7,0,10,0,1461.83796,1294.4,1471.121852
326,2025-02-10,1712,0.14,Snacks,Cookies,Tenkasi,West,2025,2,1,7,0,10,0,1459.833937,1460.555,1457.331062
327,2025-02-10,1842,0.18,Oil & Masala,Edible Oil & Ghee,Perambalur,Central,2025,2,1,7,0,10,0,1572.281791,1529.335,1547.772678
328,2025-02-10,1903,0.25,Oil & Masala,Masalas,Madurai,South,2025,2,1,7,0,10,0,1586.530282,1597.62,1570.666802
329,2025-02-10,2018,0.18,Bakery,Biscuits,Krishnagiri,West,2025,2,1,7,0,10,0,1528.759429,1767.925,1573.042763
330,2025-02-10,2032,0.17,"Eggs, Meat & Fish",Eggs,Viluppuram,Central,2025,2,1,7,0,10,0,1564.976341,1610.855,1578.27991
331,2025-02-10,2229,0.24,Bakery,Cakes,Nagercoil,South,2025,2,1,7,0,10,0,1485.213966,1469.985,1526.87854
332,2025-02-10,2389,0.26,Beverages,Health Drinks,Virudhunagar,East,2025,2,1,7,0,10,0,1409.400581,1350.22,1467.772792
333,2025-02-10,2399,0.12,Bakery,Breads & Buns,Karur,West,2025,2,1,7,0,10,0,1491.614383,1795.0,1590.369742
334,2025-02-10,2439,0.25,Beverages,Health Drinks,Tirunelveli,Central,2025,2,1,7,0,10,0,1458.350864,1554.885,1487.262857
335,2025-02-11,694,0.18,"Eggs, Meat & Fish",Eggs,Nagercoil,East,2025,2,1,7,1,11,0,1479.957629,1496.415,1534.927843
336,2025-02-11,775,0.33,Fruits & Veggies,Fresh Vegetables,Coimbatore,West,2025,2,1,7,1,11,0,1406.254667,1269.02,1425.899246
337,2025-02-11,926,0.14,Oil & Masala,Masalas,Vellore,Central,2025,2,1,7,1,11,0,1617.997276,1680.205,1577.619616
338,2025-02-11,944,0.19,Fruits & Veggies,Organic Vegetables,Nagercoil,Central,2025,2,1,7,1,11,0,1464.34365,1342.025,1450.729568
339,2025-02-11,1069,0.14,Bakery,Cakes,Kanyakumari,West,2025,2,1,7,1,11,0,1560.961448,1740.97,1610.666313
340,2025-02-11,1140,0.26,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,East,2025,2,1,7,1,11,0,1468.861555,1589.03,1504.077644
341,2025-02-11,1247,0.32,Food Grains,Atta & Flour,Nagercoil,Central,2025,2,1,7,1,11,0,1453.775926,1703.775,1510.742827
342,2025-02-11,1327,0.33,Food Grains,Rice,Virudhunagar,South,2025,2,1,7,1,11,0,1462.83115,1474.785,1519.2991
343,2025-02-11,1340,0.29,Beverages,Health Drinks,Ramanadhapuram,Central,2025,2,1,7,1,11,0,1440.994451,1468.36,1487.276516
344,2025-02-11,1406,0.27,Beverages,Health Drinks,Krishnagiri,South,2025,2,1,7,1,11,0,1457.561232,1420.2,1447.970365
345,2025-02-11,1471,0.18,Food Grains,Atta & Flour,Tenkasi,West,2025,2,1,7,1,11,0,1518.941635,1473.76,1519.959313
346,2025-02-11,1518,0.18,Oil & Masala,Edible Oil & Ghee,Kanyakumari,East,2025,2,1,7,1,11,0,1549.779401,1401.945,1558.790777
347,2025-02-11,1530,0.26,Fruits & Veggies,Fresh Vegetables,Coimbatore,West,2025,2,1,7,1,11,0,1417.899169,1335.625,1448.309857
348,2025-02-11,1539,0.15,"Eggs, Meat & Fish",Fish,Tirunelveli,West,2025,2,1,7,1,11,0,1510.611561,1190.35,1489.500463
349,2025-02-11,1615,0.31,"Eggs, Meat & Fish",Chicken,Cumbum,West,2025,2,1,7,1,11,0,1537.732014,1619.945,1565.45519
350,2025-02-11,1868,0.16,Beverages,Health Drinks,Chennai,East,2025,2,1,7,1,11,0,1462.770419,1597.37,1546.962017
351,2025-02-11,2009,0.35,Beverages,Health Drinks,Vellore,West,2025,2,1,7,1,11,0,1490.554951,1577.225,1483.282603
352,2025-02-11,2040,0.23,Fruits & Veggies,Organic Fruits,Salem,West,2025,2,1,7,1,11,0,1491.771093,1677.25,1526.385925
353,2025-02-11,2128,0.21,Bakery,Cakes,Tenkasi,South,2025,2,1,7,1,11,0,1527.869675,1721.035,1556.191437
354,2025-02-11,2167,0.11,Beverages,Soft Drinks,Nagercoil,South,2025,2,1,7,1,11,0,1487.168544,1437.985,1491.585
355,2025-02-11,2271,0.11,Fruits & Veggies,Fresh Fruits,Vellore,South,2025,2,1,7,1,11,0,1601.812691,1605.71,1545.983683
356,2025-02-11,2301,0.23,Beverages,Soft Drinks,Vellore,Central,2025,2,1,7,1,11,0,1566.949554,1546.52,1513.707591
357,2025-02-11,2411,0.3,Food Grains,Rice,Trichy,West,2025,2,1,7,1,11,0,1532.833743,1737.455,1584.861918
358,2025-02-11,2421,0.16,Snacks,Chocolates,Coimbatore,East,2025,2,1,7,1,11,0,1424.759239,1556.8,1465.080372
359,2025-02-11,2422,0.19,Food Grains,Dals & Pulses,Ramanadhapuram,East,2025,2,1,7,1,11,0,1548.273712,1650.75,1572.261442
360,2025-02-12,512,0.32,Bakery,Breads & Buns,Ramanadhapuram,South,2025,2,1,7,2,12,0,1492.328407,1673.12,1545.344033
361,2025-02-12,660,0.2,Fruits & Veggies,Organic Fruits,Virudhunagar,West,2025,2,1,7,2,12,0,1417.942842,1421.92,1494.389476
362,2025-02-12,692,0.31,Food Grains,Rice,Ooty,East,2025,2,1,7,2,12,0,1482.879945,1603.615,1550.281146
363,2025-02-12,786,0.1,Snacks,Cookies,Bodi,West,2025,2,1,7,2,12,0,1488.02001,1335.945,1455.113699
364,2025-02-12,794,0.31,Snacks,Noodles,Karur,West,2025,2,1,7,2,12,0,1443.741232,1645.035,1518.811019
365,2025-02-12,1032,0.23,Beverages,Soft Drinks,Perambalur,West,2025,2,1,7,2,12,0,1547.866923,1575.265,1527.959999
366,2025-02-12,1097,0.27,Fruits & Veggies,Fresh Fruits,Salem,East,2025,2,1,7,2,12,0,1527.642199,1517.13,1519.077601
367,2025-02-12,1109,0.18,Fruits & Veggies,Fresh Fruits,Virudhunagar,West,2025,2,1,7,2,12,0,1465.593278,1356.74,1480.068042
368,2025-02-12,1257,0.22,Food Grains,Rice,Krishnagiri,East,2025,2,1,7,2,12,0,1493.803678,1576.885,1550.653353
369,2025-02-12,1312,0.16,Beverages,Health Drinks,Madurai,West,2025,2,1,7,2,12,0,1481.269415,1605.525,1506.385284
370,2025-02-12,1337,0.32,Fruits & Veggies,Organic Vegetables,Pudukottai,Central,2025,2,1,7,2,12,0,1532.270033,1624.855,1515.762733
371,2025-02-12,1359,0.27,Fruits & Veggies,Organic Fruits,Virudhunagar,South,2025,2,1,7,2,12,0,1426.442734,1429.21,1498.138987
372,2025-02-12,1431,0.1,Oil & Masala,Edible Oil & Ghee,Madurai,West,2025,2,1,7,2,12,0,1558.732747,1485.33,1517.543189
373,2025-02-12,1471,0.21,"Eggs, Meat & Fish",Eggs,Ooty,West,2025,2,1,7,2,12,0,1528.363042,1449.585,1548.764394
374,2025-02-12,1504,0.12,"Eggs, Meat & Fish",Mutton,Pudukottai,West,2025,2,1,7,2,12,0,1608.974296,1581.83,1573.507168
375,2025-02-12,1548,0.34,"Eggs, Meat & Fish",Fish,Kanyakumari,East,2025,2,1,7,2,12,0,1490.462921,1536.725,1532.801405
376,2025-02-12,1586,0.11,"Eggs, Meat & Fish",Chicken,Viluppuram,West,2025,2,1,7,2,12,0,1588.125003,1418.365,1543.236259
377,2025-02-12,1656,0.16,Fruits & Veggies,Organic Fruits,Theni,West,2025,2,1,7,2,12,0,1466.93124,1566.71,1518.418411
378,2025-02-12,1756,0.17,Oil & Masala,Masalas,Trichy,West,2025,2,1,7,2,12,0,1594.576582,1640.12,1570.508484
379,2025-02-12,1802,0.16,Fruits & Veggies,Fresh Fruits,Theni,West,2025,2,1,7,2,12,0,1511.254675,1545.27,1500.40622
380,2025-02-12,1834,0.1,Oil & Masala,Edible Oil & Ghee,Perambalur,West,2025,2,1,7,2,12,0,1579.698317,1559.115,1539.561723
381,2025-02-12,1900,0.1,Bakery,Cakes,Nagercoil,West,2025,2,1,7,2,12,0,1481.62326,1506.455,1539.728622
382,2025-02-12,1908,0.29,"Eggs, Meat & Fish",Chicken,Coimbatore,Central,2025,2,1,7,2,12,0,1487.577963,1459.84,1515.563206
383,2025-02-12,1949,0.25,Beverages,Soft Drinks,Cumbum,East,2025,2,1,7,2,12,0,1503.846901,1456.31,1513.487686
384,2025-02-12,1983,0.31,"Eggs, Meat & Fish",Fish,Tenkasi,East,2025,2,1,7,2,12,0,1453.861757,1406.765,1513.666559
385,2025-02-12,2019,0.25,Fruits & Veggies,Fresh Fruits,Dharmapuri,South,2025,2,1,7,2,12,0,1572.121672,1521.25,1523.276043
386,2025-02-12,2032,0.29,Fruits & Veggies,Organic Vegetables,Tenkasi,Central,2025,2,1,7,2,12,0,1485.373855,1531.78,1479.3679
387,2025-02-12,2038,0.21,"Eggs, Meat & Fish",Fish,Krishnagiri,Central,2025,2,1,7,2,12,0,1481.335855,1505.55,1498.668543
